kelurahanid,subdistrictname,kelurahanname,recordstatus
8167,MALALAYANG,MALALAYANG,1
8168,MALALAYANG,MALALAYANG,1
8169,MAPANGAT,MAPANGAT,1
8170,MAPANGAT,MAPANGAT,1
8171,MAPANGAT,MAPANGAT,1
8172,MAPANGAT,MAPANGAT,1
8173,MAPANGAT,MAPANGAT,1
8174,MAPANGAT,MAPANGAT,1
8175,MAPANGAT,MAPANGAT,1
8176,MAPANGAT,MAPANGAT,1
8177,MAPANGAT,MAPANGAT,1
8178,MAPANGAT,MAPANGAT,1
8179,S A R I O,S A R I O,1
8180,S A R I O,S A R I O,1
8181,S A R I O,S A R I O,1
8182,S A R I O,S A R I O,1
8183,T I K A L A,T I K A L A,1
8184,TUMINTING,TUMINTING,1
8185,TUMINTING,TUMINTING,1
8186,TUMINTING,TUMINTING,1
8187,W A N E A,W A N E A,1
8188,W E N A N G,W E N A N G,1
8189,W E N A N G,W E N A N G,1
8190,W E N A N G,W E N A N G,1
8191,W E N A N G,W E N A N G,1
8192,W E N A N G,W E N A N G,1
8193,W E N A N G,W E N A N G,1
8194,W E N A N G,W E N A N G,1
8195,W E N A N G,W E N A N G,1
8196,W E N A N G,W E N A N G,1
8197,AIRMADIDI,AIRMADIDI,1
8198,BELANG,BELANG,1
8199,DIMEMBE,DIMEMBE,1
8200,ERIS,ERIS,1
8201,KAKAS,KAKAS,1
8202,KAUDITAN,KAUDITAN,1
8203,KAWANGKOAN,KAWANGKOAN,1
8204,KOMBI,KOMBI,1
8205,LANGOWAN,LANGOWAN,1
8206,LIKUPANG,LIKUPANG,1
8207,MODOINDING,MODOINDING,1
8208,MOTOLING,MOTOLING,1
8209,PINELENG,PINELENG,1
8210,RATAHAN,RATAHAN,1
8211,REMBOKEN,REMBOKEN,1
8212,SONDER,SONDER,1
8213,TARERAN,TARERAN,1
8214,TENGA,TENGA,1
8215,TOMBARIRI,TOMBARIRI,1
8216,TOMBASIAN,TOMBASIAN,1
8217,TOMBATU,TOMBATU,1
8218,TOMOHON,TOMOHON,1
8219,TOMPASO,TOMPASO,1
8220,TOMPASO BARU,TOMPASO BARU,1
8221,TONDANO,TONDANO,1
8222,TONDANO,TONDANO,1
8223,TONDANO,TONDANO,1
8224,TONDANO,TONDANO,1
8225,TONDANO,TONDANO,1
8226,TONDANO,TONDANO,1
8227,TONDANO,TONDANO,1
8228,TONDANO,TONDANO,1
8229,TONDANO,TONDANO,1
8230,TUMPAAN,TUMPAAN,1
8231,WORI,WORI,1
8232,BIARO,BIARO,1
8233,KENDAHE,KENDAHE,1
8234,MANGANITU,MANGANITU,1
8235,MANGANITU SELATAN,MANGANITU SELATAN,1
8236,NUSA TABUKAN,NUSA TABUKAN,1
8237,SIAU BARAT,SIAU BARAT,1
8238,SIAU BARAT SELATAN,SIAU BARAT SELATAN,1
8239,SIAU TIMUR,SIAU TIMUR,1
8240,SIAU TIMUR SELATAN,SIAU TIMUR SELATAN,1
8241,TABUKAN SELATAN,TABUKAN SELATAN,1
8242,TABUKAN TENGAH,TABUKAN TENGAH,1
8243,TABUKAN UTARA,TABUKAN UTARA,1
8244,TAGULANDANG,TAGULANDANG,1
8245,TAGULANDANG UTARA,TAGULANDANG UTARA,1
8246,TAHUNA,TAHUNA,1
8247,TAMAKO,TAMAKO,1
8248,TATOARENG,TATOARENG,1
8249,BEO,BEO,1
8250,ESSANG,ESSANG,1
8251,GEMEH,GEMEH,1
8252,KABARUAN,KABARUAN,1
8253,LIRUNG,LIRUNG,1
8254,MELONGUANE,MELONGUANE,1
8255,NANUSA,NANUSA,1
8256,RAINIS,RAINIS,1
8257,BANUHAMPU SEI PUAR,BANUHAMPU SEI PUAR,1
8258,BANUHAMPU SEI PUAR,BANUHAMPU SEI PUAR,1
8259,BASO,BASO,1
8260,EMPAT KOTO,EMPAT KOTO,1
8261,IV ANGKAT CANDUNG,IV ANGKAT CANDUNG,1
8262,IV ANGKAT CANDUNG,IV ANGKAT CANDUNG,1
8263,LUBUK BASUNG,LUBUK BASUNG,1
8264,LUBUK BASUNG,LUBUK BASUNG,1
8265,LUBUK BASUNG,LUBUK BASUNG,1
8266,LUBUK BASUNG,LUBUK BASUNG,1
8267,LUBUK BASUNG,LUBUK BASUNG,1
8268,LUBUK BASUNG,LUBUK BASUNG,1
8269,LUBUK BASUNG,LUBUK BASUNG,1
8270,LUBUK BASUNG,LUBUK BASUNG,1
8271,MATUR,MATUR,1
8272,PALEMBAYAN,PALEMBAYAN,1
8273,PALUPUH,PALUPUH,1
8274,PALUPUH,PALUPUH,1
8275,PWK.BANUHAMPU SEI PUAR,PWK.BANUHAMPU SEI PUAR,1
8276,PWK.BANUHAMPU SEI PUAR,PWK.BANUHAMPU SEI PUAR,1
8277,PWK.IV ANGKAT CANDUNG,PWK.IV ANGKAT CANDUNG,1
8278,PWK.LUBUK BASUNG,PWK.LUBUK BASUNG,1
8279,PWK.TILATANG KAMANG,PWK.TILATANG KAMANG,1
8280,TANJUNG MUTIARA,TANJUNG MUTIARA,1
8281,TILATANG KAMANG,TILATANG KAMANG,1
8282,AURBIRUGO TIGOBALEH,AURBIRUGO TIGOBALEH,1
8283,AURBIRUGO TIGOBALEH,AURBIRUGO TIGOBALEH,1
8284,AURBIRUGO TIGOBALEH,AURBIRUGO TIGOBALEH,1
8285,AURBIRUGO TIGOBALEH,AURBIRUGO TIGOBALEH,1
8286,AURBIRUGO TIGOBALEH,AURBIRUGO TIGOBALEH,1
8287,AURBIRUGO TIGOBALEH,AURBIRUGO TIGOBALEH,1
8288,AURBIRUGO TIGOBALEH,AURBIRUGO TIGOBALEH,1
8289,AURBIRUGO TIGOBALEH,AURBIRUGO TIGOBALEH,1
8290,AURBIRUGO TIGOBALEH,AURBIRUGO TIGOBALEH,1
8291,GUGUK PANJANG,GUGUK PANJANG,1
8292,GUGUK PANJANG,GUGUK PANJANG,1
8293,GUGUK PANJANG,GUGUK PANJANG,1
8294,GUGUK PANJANG,GUGUK PANJANG,1
8295,GUGUK PANJANG,GUGUK PANJANG,1
8296,GUGUK PANJANG,GUGUK PANJANG,1
8297,GUGUK PANJANG,GUGUK PANJANG,1
8298,GUGUK PANJANG,GUGUK PANJANG,1
8299,MANDIANGIN KT.SELAYAN,MANDIANGIN KT.SELAYAN,1
8300,MANDIANGIN KT.SELAYAN,MANDIANGIN KT.SELAYAN,1
8301,MANDIANGIN KT.SELAYAN,MANDIANGIN KT.SELAYAN,1
8302,MANDIANGIN KT.SELAYAN,MANDIANGIN KT.SELAYAN,1
8303,MANDIANGIN KT.SELAYAN,MANDIANGIN KT.SELAYAN,1
8304,MANDIANGIN KT.SELAYAN,MANDIANGIN KT.SELAYAN,1
8305,MANDIANGIN KT.SELAYAN,MANDIANGIN KT.SELAYAN,1
8306,MANDIANGIN KT.SELAYAN,MANDIANGIN KT.SELAYAN,1
8307,MANDIANGIN KT.SELAYAN,MANDIANGIN KT.SELAYAN,1
8308,MANDIANGIN KT.SELAYAN,MANDIANGIN KT.SELAYAN,1
8309,PAGAI UTARASELATAN,PAGAI UTARASELATAN,1
8310,PAGAI UTARASELATAN,PAGAI UTARASELATAN,1
8311,SIBERUT SELATAN,SIBERUT SELATAN,1
8312,SIBERUT SELATAN,SIBERUT SELATAN,1
8313,SIBERUT UTARA,SIBERUT UTARA,1
8314,SIBERUT UTARA,SIBERUT UTARA,1
8315,SIPORA,SIPORA,1
8316,SIPORA,SIPORA,1
8317,BUKIT SUNDI,BUKIT SUNDI,1
8318,GUNUNG TALANG,GUNUNG TALANG,1
8319,IX KOTO SEI LASI,IX KOTO SEI LASI,1
8320,KOTO DIATAS,KOTO DIATAS,1
8321,KUBUNG,KUBUNG,1
8322,LEMBAH GUMANTI,LEMBAH GUMANTI,1
8323,LEMBANG JAYA,LEMBANG JAYA,1
8324,PANTAI CERMIN,PANTAI CERMIN,1
8325,PANTAI CERMIN,PANTAI CERMIN,1
8326,SANGIR,SANGIR,1
8327,SANGIR,SANGIR,1
8328,SANGIR,SANGIR,1
8329,SUNGAI PAGU,SUNGAI PAGU,1
8330,X KOTO SINGKARAK,X KOTO SINGKARAK,1
8331,X KOTO SINGKARAK,X KOTO SINGKARAK,1
8332,GUGUK,GUGUK,1
8333,GUNUNG MAS,GUNUNG MAS,1
8334,HARAU,HARAU,1
8335,KAPUR IX,KAPUR IX,1
8336,KEC.PAYAKUMBUH,KEC.PAYAKUMBUH,1
8337,LUHAK,LUHAK,1
8338,PANGKALAN KOTO BARU,PANGKALAN KOTO BARU,1
8339,PERKEBUNAN,PERKEBUNAN,1
8340,PWK.AKABILURU,PWK.AKABILURU,1
8341,PWK.BUKIK BULEK,PWK.BUKIK BULEK,1
8342,PWK.GUGUK/MUNGKA,PWK.GUGUK/MUNGKA,1
8343,PWK.GUGUK/MUNGKA,PWK.GUGUK/MUNGKA,1
8344,PWK.SAGO HALABAN,PWK.SAGO HALABAN,1
8345,PWK.SITUJUH,PWK.SITUJUH,1
8346,SULIKI GUNUNG MAS,SULIKI GUNUNG MAS,1
8347,SULIKI GUNUNG MAS,SULIKI GUNUNG MAS,1
8348,BUNGUS/TL KABUNG,BUNGUS/TL KABUNG,1
8349,BUNGUS/TL KABUNG,BUNGUS/TL KABUNG,1
8350,BUNGUS/TL KABUNG,BUNGUS/TL KABUNG,1
8351,BUNGUS/TL KABUNG,BUNGUS/TL KABUNG,1
8352,BUNGUS/TL KABUNG,BUNGUS/TL KABUNG,1
8353,BUNGUS/TL KABUNG,BUNGUS/TL KABUNG,1
8354,BUNGUS/TL KABUNG,BUNGUS/TL KABUNG,1
8355,BUNGUS/TL KABUNG,BUNGUS/TL KABUNG,1
8356,KOTO TANGAH,KOTO TANGAH,1
8357,KOTO TANGAH,KOTO TANGAH,1
8358,KOTO TANGAH,KOTO TANGAH,1
8359,KOTO TANGAH,KOTO TANGAH,1
8360,KOTO TANGAH,KOTO TANGAH,1
8361,KOTO TANGAH,KOTO TANGAH,1
8362,KOTO TANGAH,KOTO TANGAH,1
8363,KOTO TANGAH,KOTO TANGAH,1
8364,KOTO TANGAH,KOTO TANGAH,1
8365,KOTO TANGAH,KOTO TANGAH,1
8366,KOTO TANGAH,KOTO TANGAH,1
8367,KURANJI,KURANJI,1
8368,KURANJI,KURANJI,1
8369,KURANJI,KURANJI,1
8370,KURANJI,KURANJI,1
8371,KURANJI,KURANJI,1
8372,KURANJI,KURANJI,1
8373,KURANJI,KURANJI,1
8374,KURANJI,KURANJI,1
8375,KURANJI,KURANJI,1
8376,KURANJI,KURANJI,1
8377,LUBUK BEGALUNG,LUBUK BEGALUNG,1
8378,LUBUK BEGALUNG,LUBUK BEGALUNG,1
8379,LUBUK BEGALUNG,LUBUK BEGALUNG,1
8380,LUBUK BEGALUNG,LUBUK BEGALUNG,1
8381,LUBUK BEGALUNG,LUBUK BEGALUNG,1
8382,LUBUK BEGALUNG,LUBUK BEGALUNG,1
8383,LUBUK BEGALUNG,LUBUK BEGALUNG,1
8384,LUBUK BEGALUNG,LUBUK BEGALUNG,1
8385,LUBUK BEGALUNG,LUBUK BEGALUNG,1
8386,LUBUK BEGALUNG,LUBUK BEGALUNG,1
8387,LUBUK BEGALUNG,LUBUK BEGALUNG,1
8388,LUBUK KILANGAN,LUBUK KILANGAN,1
8389,LUBUK KILANGAN,LUBUK KILANGAN,1
8390,LUBUK KILANGAN,LUBUK KILANGAN,1
8391,LUBUK KILANGAN,LUBUK KILANGAN,1
8392,LUBUK KILANGAN,LUBUK KILANGAN,1
8393,LUBUK KILANGAN,LUBUK KILANGAN,1
8394,LUBUK KILANGAN,LUBUK KILANGAN,1
8395,LUBUK KILANGAN,LUBUK KILANGAN,1
8396,NANGGALO,NANGGALO,1
8397,NANGGALO,NANGGALO,1
8398,NANGGALO,NANGGALO,1
8399,NANGGALO,NANGGALO,1
8400,NANGGALO,NANGGALO,1
8401,NANGGALO,NANGGALO,1
8402,NANGGALO,NANGGALO,1
8403,PADANG BARAT,PADANG BARAT,1
8404,PADANG BARAT,PADANG BARAT,1
8405,PADANG BARAT,PADANG BARAT,1
8406,PADANG BARAT,PADANG BARAT,1
8407,PADANG BARAT,PADANG BARAT,1
8408,PADANG BARAT,PADANG BARAT,1
8409,PADANG BARAT,PADANG BARAT,1
8410,PADANG BARAT,PADANG BARAT,1
8411,PADANG BARAT,PADANG BARAT,1
8412,PADANG BARAT,PADANG BARAT,1
8413,PADANG SELATAN,PADANG SELATAN,1
8414,PADANG SELATAN,PADANG SELATAN,1
8415,PADANG SELATAN,PADANG SELATAN,1
8416,PADANG SELATAN,PADANG SELATAN,1
8417,PADANG SELATAN,PADANG SELATAN,1
8418,PADANG SELATAN,PADANG SELATAN,1
8419,PADANG SELATAN,PADANG SELATAN,1
8420,PADANG SELATAN,PADANG SELATAN,1
8421,PADANG TIMUR,PADANG TIMUR,1
8422,PADANG TIMUR,PADANG TIMUR,1
8423,PADANG TIMUR,PADANG TIMUR,1
8424,PADANG TIMUR,PADANG TIMUR,1
8425,PADANG TIMUR,PADANG TIMUR,1
8426,PADANG TIMUR,PADANG TIMUR,1
